날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%)
2020-08-23,4:00,21.6,0.0,1.6,95.0
2020-08-23,5:00,21.6,0.0,2.1,96.0
2020-08-23,6:00,21.5,0.0,1.9,96.0
2020-08-23,7:00,21.8,0.0,0.4,95.0
2020-08-23,8:00,22.6,0.0,1.6,94.0
2020-08-23,9:00,23.7,0.0,2.0,90.0
2020-08-23,10:00,24.7,0.0,0.9,84.0
2020-08-23,11:00,26.2,0.0,2.5,76.0
2020-08-23,12:00,27.8,0.0,2.7,71.0
2020-08-23,13:00,27.9,0.0,2.7,68.0
2020-08-23,14:00,28.4,0.0,2.3,64.0
2020-08-23,15:00,29.5,0.0,2.9,62.0
2020-08-23,16:00,29.9,0.0,3.1,62.0
2020-08-23,17:00,29.7,0.0,3.1,60.0
2020-08-23,18:00,28.7,0.0,2.8,61.0
2020-08-23,19:00,27.2,0.0,2.4,65.0
2020-08-23,20:00,26.1,0.0,1.8,69.0
2020-08-23,21:00,25.4,0.0,1.8,73.0
2020-08-23,22:00,25.1,0.0,1.3,77.0
2020-08-23,23:00,24.6,0.0,0.5,78.0
2020-08-24,0:00,24.3,0.0,0.2,80.0
2020-08-24,1:00,24.1,0.0,0.6,83.0
2020-08-24,2:00,24.0,0.0,1.4,83.0
2020-08-24,3:00,24.0,0.0,1.2,83.0
2020-08-24,4:00,23.9,0.0,1.6,84.0
2020-08-24,5:00,23.8,0.0,1.5,85.0
2020-08-24,6:00,23.8,0.0,1.9,86.0
2020-08-24,7:00,23.7,0.0,2.0,86.0
2020-08-24,8:00,25.1,0.0,2.5,80.0
2020-08-24,9:00,26.9,0.0,1.8,75.0
2020-08-24,10:00,28.6,0.0,1.9,71.0
2020-08-24,11:00,29.7,0.0,2.3,65.0
2020-08-24,12:00,30.3,0.0,3.4,62.0
2020-08-24,13:00,30.7,0.0,3.0,60.0
2020-08-24,14:00,31.5,0.0,3.3,60.0
2020-08-24,15:00,31.4,0.0,3.8,60.0
2020-08-24,16:00,31.4,0.0,3.9,57.0
2020-08-24,17:00,30.5,0.0,3.5,58.0
2020-08-24,18:00,30.2,0.0,3.3,62.0
2020-08-24,19:00,29.4,0.0,3.4,66.0
2020-08-24,20:00,28.7,0.0,1.9,69.0
2020-08-24,21:00,28.3,0.0,1.1,71.0
2020-08-24,22:00,28.3,0.0,2.4,72.0
2020-08-24,23:00,28.1,0.0,2.3,73.0
2020-08-25,0:00,27.8,0.0,1.5,74.0
2020-08-25,1:00,27.6,0.0,1.5,76.0
2020-08-25,2:00,27.4,0.0,0.4,77.0
2020-08-25,3:00,27.3,0.0,1.1,78.0
2020-08-25,4:00,27.1,0.0,1.7,77.0
2020-08-25,5:00,26.7,0.0,1.4,79.0
2020-08-25,6:00,26.1,0.0,1.3,83.0
2020-08-25,7:00,26.1,0.0,1.7,84.0
2020-08-25,8:00,27.3,0.0,2.1,82.0
2020-08-25,9:00,28.8,0.0,1.2,77.0
2020-08-25,10:00,30.2,0.0,1.7,69.0
2020-08-25,11:00,31.6,0.0,2.0,62.0
2020-08-25,12:00,32.7,0.0,3.4,57.0
2020-08-25,13:00,33.3,0.0,3.5,51.0
2020-08-25,14:00,34.3,0.0,2.9,52.0
2020-08-25,15:00,34.4,0.0,4.0,50.0
2020-08-25,16:00,33.5,0.0,2.7,52.0
2020-08-25,17:00,32.3,0.0,3.8,59.0
2020-08-25,18:00,31.6,0.0,3.2,63.0
2020-08-25,19:00,30.5,0.0,2.4,67.0
2020-08-25,20:00,29.6,0.0,2.9,71.0
2020-08-25,21:00,29.3,0.0,1.0,72.0
2020-08-25,22:00,29.0,0.0,1.2,74.0
2020-08-25,23:00,28.8,0.0,2.0,74.0
2020-08-26,0:00,28.7,0.0,2.7,76.0
2020-08-26,1:00,28.4,0.0,2.1,77.0
2020-08-26,2:00,28.1,0.0,1.8,79.0
2020-08-26,3:00,27.6,0.0,2.0,80.0
2020-08-26,4:00,27.3,0.0,2.0,82.0
2020-08-26,5:00,27.2,0.0,2.1,82.0
2020-08-26,6:00,27.0,0.0,2.9,82.0
2020-08-26,7:00,27.3,0.0,2.7,82.0
2020-08-26,8:00,28.6,0.0,2.7,79.0
2020-08-26,9:00,29.7,0.0,3.2,74.0
2020-08-26,10:00,31.4,0.0,3.5,67.0
2020-08-26,11:00,32.6,0.0,3.8,62.0
2020-08-26,12:00,33.3,0.0,3.0,60.0
2020-08-26,13:00,0.0,0.0,4.3,60.0
2020-08-26,14:00,34.1,0.0,4.0,58.0
2020-08-26,15:00,33.5,0.0,3.1,57.0
2020-08-26,16:00,34.4,0.0,4.6,54.0
2020-08-26,17:00,33.4,0.0,4.5,54.0
2020-08-26,18:00,32.7,0.0,3.2,55.0
2020-08-26,19:00,32.3,0.0,4.0,54.0
2020-08-26,20:00,30.8,0.0,3.8,61.0
2020-08-26,21:00,29.6,0.0,4.1,65.0
2020-08-26,22:00,29.5,0.0,4.4,65.0
2020-08-26,23:00,28.9,0.0,4.2,69.0
2020-08-27,0:00,27.8,0.6,6.1,73.0
2020-08-27,1:00,27.7,0.0,6.0,74.0
2020-08-27,2:00,27.2,0.0,5.3,77.0
2020-08-27,3:00,26.7,0.4,5.0,82.0
2020-08-27,4:00,26.9,0.2,5.0,80.0
2020-08-27,5:00,27.8,0.0,4.7,76.0
2020-08-27,6:00,27.4,0.0,5.2,80.0
2020-08-27,7:00,26.0,2.5,5.0,89.0
2020-08-27,8:00,25.7,2.3,3.1,92.0
2020-08-27,9:00,25.7,0.7,2.7,92.0
2020-08-27,10:00,26.2,0.2,4.9,88.0
2020-08-27,11:00,26.7,0.0,4.7,85.0
2020-08-27,12:00,26.6,0.5,2.4,87.0
2020-08-27,13:00,27.2,0.0,2.5,85.0
2020-08-27,14:00,27.5,0.9,3.7,85.0
2020-08-27,15:00,28.2,0.0,2.7,82.0
2020-08-27,16:00,28.5,0.0,3.7,79.0
2020-08-27,17:00,28.4,0.0,2.8,78.0
2020-08-27,18:00,28.0,0.0,1.9,79.0
2020-08-27,19:00,27.9,0.0,0.8,80.0
2020-08-27,20:00,27.7,0.0,1.4,81.0
2020-08-27,21:00,27.5,0.0,1.1,83.0
2020-08-27,22:00,27.2,0.2,1.3,87.0
2020-08-27,23:00,26.8,0.8,1.2,90.0
2020-08-28,0:00,26.7,0.0,1.6,92.0
2020-08-28,1:00,26.6,0.1,1.3,91.0
2020-08-28,2:00,26.6,0.2,0.4,92.0
2020-08-28,3:00,26.4,0.0,1.0,93.0
2020-08-28,4:00,26.3,0.7,1.1,94.0
2020-08-28,5:00,26.2,0.1,1.3,94.0
2020-08-28,6:00,26.0,6.5,1.7,96.0
2020-08-28,7:00,26.1,0.2,0.2,95.0
2020-08-28,8:00,26.5,0.0,1.1,94.0
2020-08-28,9:00,27.0,0.0,1.4,92.0
2020-08-28,10:00,27.9,0.0,1.2,89.0
2020-08-28,11:00,29.2,0.0,3.4,81.0
2020-08-28,12:00,29.1,0.0,2.5,80.0
2020-08-28,13:00,28.7,0.0,2.7,82.0
2020-08-28,14:00,29.1,0.0,2.5,78.0
2020-08-28,15:00,28.0,5.8,2.1,87.0
2020-08-28,16:00,29.0,0.0,2.2,81.0
2020-08-28,17:00,28.7,0.0,2.3,83.0
2020-08-28,18:00,28.5,0.0,1.8,85.0
2020-08-28,19:00,27.8,0.0,2.2,86.0
2020-08-28,20:00,27.1,0.0,1.7,88.0
2020-08-28,21:00,26.8,0.0,1.0,89.0
2020-08-28,22:00,26.5,0.0,1.0,89.0
2020-08-28,23:00,26.5,0.0,0.4,89.0
2020-08-29,0:00,26.4,0.0,0.9,91.0
2020-08-29,1:00,26.5,0.0,1.3,91.0
2020-08-29,2:00,26.5,0.0,1.6,90.0
2020-08-29,3:00,26.4,0.0,0.6,92.0
2020-08-29,4:00,26.1,0.0,0.3,92.0
2020-08-29,5:00,25.9,0.0,0.6,93.0
2020-08-29,6:00,25.5,0.0,1.5,94.0
2020-08-29,7:00,25.9,0.0,2.2,94.0
2020-08-29,8:00,26.9,0.0,1.8,89.0
2020-08-29,9:00,27.8,0.0,1.1,85.0
2020-08-29,10:00,28.5,0.0,2.0,81.0
2020-08-29,11:00,27.3,2.4,4.0,87.0
2020-08-29,12:00,26.5,4.7,1.0,92.0
2020-08-29,13:00,26.5,1.3,0.8,91.0
2020-08-29,14:00,27.1,0.1,1.0,91.0
2020-08-29,15:00,28.2,0.0,0.9,87.0
2020-08-29,16:00,28.7,0.0,1.1,81.0
2020-08-29,17:00,28.7,0.0,1.8,81.0
2020-08-29,18:00,28.2,0.0,2.1,82.0
2020-08-29,19:00,27.0,0.9,1.9,91.0
2020-08-29,20:00,26.2,1.4,1.1,93.0
2020-08-29,21:00,26.0,2.8,0.6,94.0
2020-08-29,22:00,25.9,0.0,0.7,94.0
2020-08-29,23:00,25.9,0.0,1.4,94.0
2020-08-30,0:00,25.9,0.0,1.5,95.0
2020-08-30,1:00,25.7,0.0,2.7,95.0
2020-08-30,2:00,25.4,12.4,1.5,97.0
2020-08-30,3:00,25.2,22.1,1.6,98.0
2020-08-30,4:00,25.0,0.6,1.9,98.0
2020-08-30,5:00,24.9,2.7,2.5,99.0
2020-08-30,6:00,24.8,0.8,2.0,98.0
2020-08-30,7:00,24.9,1.2,0.8,98.0
2020-08-30,8:00,25.1,0.0,0.1,98.0
2020-08-30,9:00,25.5,0.0,0.8,97.0
2020-08-30,10:00,26.3,0.0,0.6,96.0
2020-08-30,11:00,26.9,0.0,2.2,92.0
2020-08-30,12:00,28.2,0.0,1.6,86.0
2020-08-30,13:00,29.4,0.0,2.0,82.0
2020-08-30,14:00,29.9,0.0,1.8,78.0
2020-08-30,15:00,30.3,0.0,2.0,75.0
2020-08-30,16:00,30.2,0.0,2.4,76.0
2020-08-30,17:00,30.5,0.0,2.4,76.0
2020-08-30,18:00,29.6,0.0,2.6,77.0
2020-08-30,19:00,28.9,0.0,1.2,80.0
2020-08-30,20:00,26.8,2.7,2.7,90.0
2020-08-30,21:00,26.2,0.0,2.6,91.0
2020-08-30,22:00,25.4,0.0,2.2,91.0
2020-08-30,23:00,24.8,0.0,4.0,90.0
2020-08-31,0:00,24.4,0.0,3.6,88.0
2020-08-31,1:00,23.9,0.0,3.2,89.0
2020-08-31,2:00,23.8,0.0,2.9,89.0
2020-08-31,3:00,23.9,0.0,2.6,88.0
2020-08-31,4:00,23.9,0.0,2.1,87.0
2020-08-31,5:00,23.8,0.0,2.0,87.0
2020-08-31,6:00,23.9,0.0,2.1,87.0
2020-08-31,7:00,24.2,0.0,2.5,87.0
2020-08-31,8:00,24.7,0.0,2.8,84.0
2020-08-31,9:00,25.4,0.0,3.1,81.0
2020-08-31,10:00,25.9,0.0,2.6,79.0
2020-08-31,11:00,26.4,0.0,2.9,77.0
2020-08-31,12:00,27.0,0.0,2.8,75.0
2020-08-31,13:00,27.9,0.0,2.7,73.0
2020-08-31,14:00,29.4,0.0,2.9,71.0
2020-08-31,15:00,29.2,0.0,2.9,69.0
2020-08-31,16:00,29.7,0.0,2.8,69.0
2020-08-31,17:00,29.7,0.0,3.7,69.0
2020-08-31,18:00,28.8,0.0,3.0,72.0
2020-08-31,19:00,28.0,0.0,3.5,73.0
2020-08-31,20:00,27.6,0.0,2.5,73.0
2020-08-31,21:00,27.1,0.0,2.4,74.0
2020-08-31,22:00,26.8,0.0,2.3,76.0
2020-08-31,23:00,26.6,0.0,2.9,74.0
2020-09-01,0:00,26.2,0.0,2.3,77.0
2020-09-01,1:00,25.8,0.0,2.2,78.0
2020-09-01,2:00,25.5,0.0,2.5,79.0
2020-09-01,3:00,24.9,0.0,2.6,79.0
2020-09-01,4:00,24.5,0.0,2.4,78.0
2020-09-01,5:00,24.3,0.0,2.1,80.0
2020-09-01,6:00,24.0,0.0,1.7,77.0
2020-09-01,7:00,23.9,0.0,2.7,78.0
2020-09-01,8:00,24.4,0.0,2.6,76.0
2020-09-01,9:00,24.8,0.0,2.5,73.0
2020-09-01,10:00,25.7,0.0,1.5,73.0
2020-09-01,11:00,26.6,0.0,1.8,70.0
2020-09-01,12:00,27.0,0.0,1.7,67.0
2020-09-01,13:00,28.7,0.0,1.5,66.0
2020-09-01,14:00,29.1,0.0,2.2,64.0
2020-09-01,15:00,29.5,0.0,2.1,64.0
2020-09-01,16:00,29.2,0.0,1.5,64.0
2020-09-01,17:00,28.9,0.0,1.5,64.0
2020-09-01,18:00,28.6,0.0,0.4,66.0
2020-09-01,19:00,28.2,0.0,1.3,68.0
2020-09-01,20:00,27.8,0.0,1.1,71.0
2020-09-01,21:00,27.3,0.0,0.9,73.0
2020-09-01,22:00,27.1,0.0,1.9,74.0
2020-09-01,23:00,26.7,0.0,0.6,76.0
2020-09-02,0:00,26.3,0.0,0.5,80.0
2020-09-02,1:00,26.3,0.0,0.5,80.0
2020-09-02,2:00,25.9,0.0,1.7,83.0
2020-09-02,3:00,25.6,0.0,1.8,84.0
2020-09-02,4:00,25.3,0.0,1.9,86.0
2020-09-02,5:00,25.1,0.0,1.7,88.0
2020-09-02,6:00,24.9,0.0,2.3,89.0
2020-09-02,7:00,25.0,0.0,2.2,89.0
2020-09-02,8:00,25.0,0.1,2.9,91.0
2020-09-02,9:00,25.0,0.4,3.1,92.0
2020-09-02,10:00,25.2,0.7,1.9,92.0
2020-09-02,11:00,25.3,0.1,2.5,89.0
2020-09-02,12:00,25.1,0.3,3.1,90.0
2020-09-02,13:00,24.7,1.2,2.7,93.0
2020-09-02,14:00,24.7,1.2,2.7,93.0
2020-09-02,15:00,24.8,0.1,2.9,90.0
2020-09-02,16:00,24.2,0.5,3.3,92.0
2020-09-02,17:00,23.7,2.2,2.4,92.0
2020-09-02,18:00,23.3,13.2,3.6,96.0
2020-09-02,19:00,23.1,8.6,2.5,96.0
2020-09-02,20:00,23.1,0.6,2.9,95.0
2020-09-02,21:00,23.2,0.1,1.7,94.0
2020-09-02,22:00,23.2,0.3,1.7,95.0
2020-09-02,23:00,22.9,0.8,1.7,94.0
2020-09-03,0:00,22.6,2.9,1.5,95.0
2020-09-03,1:00,22.4,4.0,2.0,96.0
2020-09-03,2:00,22.3,2.5,2.0,95.0
2020-09-03,3:00,22.2,4.5,1.4,95.0
2020-09-03,4:00,21.8,3.9,4.2,94.0
2020-09-03,5:00,21.0,2.9,4.7,95.0
2020-09-03,6:00,20.3,3.0,4.9,97.0
2020-09-03,7:00,20.1,3.3,7.4,97.0
2020-09-03,8:00,20.0,4.1,6.7,98.0
2020-09-03,9:00,20.5,1.3,6.2,92.0
2020-09-03,10:00,21.9,0.0,4.7,85.0
2020-09-03,11:00,22.9,0.0,5.6,78.0
2020-09-03,12:00,24.1,0.0,5.2,71.0
2020-09-03,13:00,24.7,0.0,6.9,67.0
2020-09-03,14:00,25.2,0.0,8.0,66.0
2020-09-03,15:00,25.4,0.0,5.8,66.0
2020-09-03,16:00,25.2,0.0,6.1,67.0
2020-09-03,17:00,24.7,0.0,5.0,72.0
2020-09-03,18:00,24.3,0.0,5.1,75.0
2020-09-03,19:00,24.0,0.0,3.6,77.0
2020-09-03,20:00,23.5,0.0,3.7,78.0
2020-09-03,21:00,23.3,0.0,3.7,78.0
2020-09-03,22:00,22.5,0.2,4.3,85.0
2020-09-03,23:00,22.2,0.1,3.4,85.0
2020-09-04,0:00,21.4,0.0,2.9,82.0
2020-09-04,1:00,20.8,0.0,3.9,79.0
2020-09-04,2:00,20.5,0.0,2.4,76.0
2020-09-04,3:00,20.2,0.0,1.5,75.0
2020-09-04,4:00,20.7,0.0,4.8,75.0
2020-09-04,5:00,20.8,0.0,3.8,76.0
2020-09-04,6:00,20.9,0.0,4.1,76.0
2020-09-04,7:00,20.6,0.0,3.2,78.0
2020-09-04,8:00,21.4,0.0,3.2,78.0
2020-09-04,9:00,22.5,0.0,3.9,74.0
2020-09-04,10:00,23.6,0.0,3.1,65.0
2020-09-04,11:00,24.0,0.0,2.8,63.0
2020-09-04,12:00,25.5,0.0,2.6,57.0
2020-09-04,13:00,26.6,0.0,2.4,54.0
2020-09-04,14:00,26.4,0.0,3.5,48.0
2020-09-04,15:00,27.0,0.0,4.1,46.0
2020-09-04,16:00,27.5,0.0,3.5,42.0
2020-09-04,17:00,27.0,0.0,3.4,41.0
2020-09-04,18:00,26.2,0.0,3.0,46.0
2020-09-04,19:00,25.0,0.0,2.4,52.0
2020-09-04,20:00,23.9,0.0,1.1,58.0
2020-09-04,21:00,22.9,0.0,0.5,65.0
2020-09-04,22:00,22.0,0.0,0.5,70.0
2020-09-04,23:00,21.3,0.0,1.5,70.0
2020-09-05,0:00,20.8,0.0,1.8,72.0
2020-09-05,1:00,20.5,0.0,2.3,71.0
2020-09-05,2:00,20.1,0.0,1.7,74.0
2020-09-05,3:00,19.7,0.0,1.8,77.0
2020-09-05,4:00,19.8,0.0,2.6,76.0
2020-09-05,5:00,19.5,0.0,1.7,76.0
2020-09-05,6:00,19.3,0.0,2.4,80.0
2020-09-05,7:00,19.3,0.0,1.9,81.0
2020-09-05,8:00,20.6,0.0,2.7,77.0
2020-09-05,9:00,21.8,0.0,2.1,70.0
2020-09-05,10:00,22.6,0.0,2.1,68.0
2020-09-05,11:00,24.4,0.0,1.7,65.0
2020-09-05,12:00,25.7,0.0,1.1,59.0
2020-09-05,13:00,26.7,0.0,2.4,59.0
2020-09-05,14:00,26.7,0.0,2.2,57.0
2020-09-05,15:00,26.9,0.0,1.9,59.0
2020-09-05,16:00,27.0,0.0,2.0,58.0
2020-09-05,17:00,26.9,0.0,2.1,56.0
2020-09-05,18:00,26.0,0.0,2.2,54.0
2020-09-05,19:00,25.0,0.0,2.7,56.0
2020-09-05,20:00,24.4,0.0,2.3,62.0
2020-09-05,21:00,23.9,0.0,1.9,63.0
2020-09-05,22:00,23.3,0.0,0.9,64.0
2020-09-05,23:00,23.0,0.0,1.8,66.0
2020-09-06,0:00,22.7,0.0,0.9,71.0
2020-09-06,1:00,22.1,0.0,1.3,77.0
2020-09-06,2:00,21.6,0.0,1.4,81.0
2020-09-06,3:00,21.4,0.0,1.3,83.0
2020-09-06,4:00,21.1,0.0,1.2,86.0
2020-09-06,5:00,20.8,0.0,0.8,85.0
2020-09-06,6:00,20.4,0.0,2.3,88.0
2020-09-06,7:00,20.4,0.0,1.4,88.0
2020-09-06,8:00,20.6,0.0,1.7,85.0
2020-09-06,9:00,21.2,0.0,1.9,80.0
2020-09-06,10:00,21.7,0.0,2.8,76.0
2020-09-06,11:00,22.8,0.0,3.4,66.0
2020-09-06,12:00,23.1,0.0,3.6,65.0
2020-09-06,13:00,23.2,0.0,4.0,64.0
2020-09-06,14:00,23.8,0.0,2.6,66.0
2020-09-06,15:00,24.4,0.0,3.6,66.0
2020-09-06,16:00,24.2,0.0,2.9,68.0
2020-09-06,17:00,23.9,0.0,3.1,70.0
2020-09-06,18:00,23.3,0.0,3.6,74.0
2020-09-06,19:00,22.5,0.0,3.9,77.0
2020-09-06,20:00,21.5,0.0,4.5,81.0
2020-09-06,21:00,20.4,1.0,3.5,89.0
2020-09-06,22:00,20.1,0.2,3.1,90.0
2020-09-06,23:00,19.5,2.9,2.8,94.0
2020-09-07,0:00,19.5,2.3,3.4,95.0
2020-09-07,1:00,19.1,1.5,4.3,95.0
2020-09-07,2:00,18.7,1.6,3.5,95.0
2020-09-07,3:00,18.4,2.2,4.9,94.0
2020-09-07,4:00,18.3,2.0,5.0,94.0
2020-09-07,5:00,18.2,0.7,4.0,92.0
2020-09-07,6:00,18.1,0.0,3.7,86.0
2020-09-07,7:00,17.7,1.0,2.6,88.0
2020-09-07,8:00,17.5,6.0,1.7,92.0
2020-09-07,9:00,17.7,7.1,2.2,94.0
2020-09-07,10:00,18.3,7.3,5.2,93.0
2020-09-07,11:00,18.3,4.9,7.7,92.0
2020-09-07,12:00,18.9,2.9,6.2,92.0
2020-09-07,13:00,19.2,0.5,4.4,95.0
2020-09-07,14:00,19.4,0.3,5.1,96.0
2020-09-07,15:00,19.6,0.5,3.5,96.0
2020-09-07,16:00,19.8,1.8,4.3,97.0
2020-09-07,17:00,19.9,3.0,5.2,98.0
2020-09-07,18:00,20.0,1.5,5.0,99.0
2020-09-07,19:00,20.1,1.0,3.5,99.0
2020-09-07,20:00,20.1,7.0,3.0,99.0
2020-09-07,21:00,20.0,5.5,4.1,99.0
2020-09-07,22:00,20.0,1.5,4.5,98.0
2020-09-07,23:00,20.2,0.8,4.9,97.0
2020-09-08,0:00,20.6,0.4,5.7,88.0
2020-09-08,1:00,20.9,0.0,4.7,86.0
2020-09-08,2:00,20.9,0.0,4.6,84.0
2020-09-08,3:00,20.9,0.0,5.3,81.0
2020-09-08,4:00,21.0,0.0,5.5,78.0
2020-09-08,5:00,20.9,0.0,5.5,78.0
2020-09-08,6:00,21.1,0.0,3.6,78.0
2020-09-08,7:00,21.6,0.0,5.2,79.0
2020-09-08,8:00,22.0,0.0,4.5,74.0
2020-09-08,9:00,22.4,0.0,5.0,75.0
2020-09-08,10:00,23.4,0.0,4.7,70.0
2020-09-08,11:00,24.4,0.0,4.6,61.0
2020-09-08,12:00,25.6,0.0,4.1,57.0
2020-09-08,13:00,25.8,0.0,5.7,53.0
2020-09-08,14:00,26.2,0.0,5.1,53.0
2020-09-08,15:00,26.4,0.0,5.7,59.0
2020-09-08,16:00,26.4,0.0,4.2,56.0
2020-09-08,17:00,25.8,0.0,4.3,54.0
2020-09-08,18:00,25.0,0.0,3.9,55.0
2020-09-08,19:00,24.0,0.0,3.0,71.0
2020-09-08,20:00,23.3,0.0,2.0,77.0
2020-09-08,21:00,23.0,0.0,2.9,80.0
2020-09-08,22:00,22.7,0.0,1.8,83.0
2020-09-08,23:00,22.7,0.0,1.8,85.0
2020-09-09,0:00,22.4,0.0,2.7,87.0
2020-09-09,1:00,22.2,0.1,2.8,89.0
2020-09-09,2:00,21.9,0.1,1.9,89.0
2020-09-09,3:00,21.8,0.0,2.1,89.0
2020-09-09,4:00,21.4,0.0,0.9,82.0
2020-09-09,5:00,21.1,0.0,1.1,84.0
2020-09-09,6:00,21.0,0.0,0.4,87.0
2020-09-09,7:00,21.2,0.0,1.9,89.0
2020-09-09,8:00,21.1,0.0,2.8,85.0
2020-09-09,9:00,21.8,0.0,2.5,82.0
2020-09-09,10:00,22.5,0.0,2.7,79.0
2020-09-09,11:00,24.1,0.0,3.2,74.0
2020-09-09,12:00,24.9,0.0,3.3,67.0
2020-09-09,13:00,25.2,0.0,2.7,68.0
2020-09-09,14:00,20.0,0.0,5.5,79.0
2020-09-09,15:00,19.2,1.1,3.2,86.0
2020-09-09,16:00,21.0,0.0,0.5,75.0
2020-09-09,17:00,21.2,0.0,1.7,68.0
2020-09-09,18:00,21.2,0.0,2.8,79.0
2020-09-09,19:00,20.4,0.0,0.8,82.0
2020-09-09,20:00,19.9,0.0,0.9,87.0
2020-09-09,21:00,19.7,0.0,1.1,87.0
2020-09-09,22:00,19.3,0.0,1.8,89.0
2020-09-09,23:00,19.3,0.0,0.9,89.0
2020-09-10,0:00,19.2,0.0,0.9,90.0
2020-09-10,1:00,19.4,0.0,1.2,89.0
2020-09-10,2:00,19.4,0.0,1.9,89.0
2020-09-10,3:00,19.4,0.0,1.1,90.0
2020-09-10,4:00,19.4,0.1,0.8,91.0
2020-09-10,5:00,19.1,0.3,2.3,94.0
2020-09-10,6:00,19.0,3.5,1.8,96.0
2020-09-10,7:00,18.9,0.0,1.7,96.0
2020-09-10,8:00,19.5,0.0,2.2,95.0
2020-09-10,9:00,21.2,0.0,1.9,90.0
2020-09-10,10:00,22.9,0.0,2.5,81.0
2020-09-10,11:00,24.1,0.0,2.0,73.0
2020-09-10,12:00,25.3,0.0,2.6,64.0
2020-09-10,13:00,26.3,0.0,3.4,60.0
2020-09-10,14:00,26.4,0.0,2.3,62.0
2020-09-10,15:00,26.6,0.0,4.1,58.0
2020-09-10,16:00,26.7,0.0,3.1,56.0
2020-09-10,17:00,26.6,0.0,2.7,52.0
2020-09-10,18:00,26.0,0.0,2.3,56.0
2020-09-10,19:00,24.7,0.0,2.0,65.0
2020-09-10,20:00,23.5,0.0,1.7,68.0
2020-09-10,21:00,22.7,0.0,2.0,75.0
2020-09-10,22:00,22.5,0.0,1.9,78.0
2020-09-10,23:00,22.2,0.0,1.2,75.0
2020-09-11,0:00,21.8,0.0,1.7,77.0
2020-09-11,1:00,21.6,0.0,1.7,79.0
2020-09-11,2:00,21.0,0.0,2.2,82.0
2020-09-11,3:00,20.8,0.0,1.9,84.0
2020-09-11,4:00,20.4,0.0,2.3,85.0
2020-09-11,5:00,20.1,0.0,2.3,87.0
2020-09-11,6:00,19.8,0.0,2.8,88.0
2020-09-11,7:00,20.0,0.0,3.1,86.0
2020-09-11,8:00,21.2,0.0,2.3,81.0
2020-09-11,9:00,22.8,0.0,3.2,73.0
2020-09-11,10:00,24.8,0.0,2.9,65.0
2020-09-11,11:00,26.3,0.0,3.0,60.0
2020-09-11,12:00,26.8,0.0,2.6,56.0
2020-09-11,13:00,26.9,0.0,3.8,47.0
2020-09-11,14:00,26.2,0.0,3.8,50.0
2020-09-11,15:00,25.7,0.0,3.0,52.0
2020-09-11,16:00,24.6,0.0,2.6,59.0
2020-09-11,17:00,23.3,0.0,3.3,73.0
2020-09-11,18:00,22.3,0.2,3.5,75.0
2020-09-11,19:00,22.0,0.0,3.0,74.0
2020-09-11,20:00,21.9,0.0,2.8,75.0
2020-09-11,21:00,21.9,0.0,3.7,68.0
2020-09-11,22:00,20.7,0.0,3.3,74.0
2020-09-11,23:00,19.8,0.5,3.1,81.0
2020-09-12,0:00,19.2,0.5,2.8,85.0
2020-09-12,1:00,18.5,1.6,3.4,90.0
2020-09-12,2:00,18.2,1.5,3.3,92.0
2020-09-12,3:00,18.1,0.6,3.4,93.0
2020-09-12,4:00,18.2,0.3,2.4,93.0
2020-09-12,5:00,18.3,0.5,2.2,93.0
2020-09-12,6:00,18.4,0.3,1.2,92.0
2020-09-12,7:00,18.6,0.1,1.0,92.0
2020-09-12,8:00,18.9,0.0,0.4,93.0
2020-09-12,9:00,19.5,0.0,1.8,91.0
2020-09-12,10:00,20.1,0.0,2.0,87.0
2020-09-12,11:00,20.9,0.0,1.2,82.0
2020-09-12,12:00,21.6,0.0,2.6,79.0
2020-09-12,13:00,22.2,0.0,1.9,80.0
2020-09-12,14:00,22.8,0.0,1.6,78.0
2020-09-12,15:00,22.9,0.0,1.6,77.0
2020-09-12,16:00,23.0,0.3,0.8,77.0
2020-09-12,17:00,22.6,0.3,2.1,80.0
2020-09-12,18:00,21.7,0.2,2.6,82.0
2020-09-12,19:00,21.3,0.0,1.8,86.0
2020-09-12,20:00,20.9,0.0,2.4,79.0
2020-09-12,21:00,20.5,0.0,2.7,75.0
2020-09-12,22:00,20.0,0.0,2.4,82.0
2020-09-12,23:00,19.4,0.0,2.3,80.0
2020-09-13,0:00,19.1,0.0,1.4,81.0
2020-09-13,1:00,18.9,0.0,1.8,78.0
2020-09-13,2:00,18.5,0.0,1.3,79.0
2020-09-13,3:00,18.2,0.0,1.0,79.0
2020-09-13,4:00,17.7,0.0,1.8,81.0
2020-09-13,5:00,17.2,0.0,1.1,81.0
2020-09-13,6:00,16.8,0.0,1.4,83.0
2020-09-13,7:00,16.9,0.0,1.3,83.0
2020-09-13,8:00,18.6,0.0,2.0,78.0
2020-09-13,9:00,20.4,0.0,1.5,73.0
2020-09-13,10:00,22.1,0.0,1.5,66.0
2020-09-13,11:00,23.3,0.0,1.3,59.0
2020-09-13,12:00,24.5,0.0,1.9,57.0
2020-09-13,13:00,24.7,0.0,1.3,56.0
2020-09-13,14:00,25.1,0.0,1.6,55.0
2020-09-13,15:00,26.3,0.0,2.7,54.0
2020-09-13,16:00,26.2,0.0,3.5,53.0
